law_code	law_name	chapter	article_number	text
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		11	ماده 11- دولت مکلف است به ازای هر فرزند که از ابتدای سال 1400 متولد شود، مبلغ ده میلیون (10.000.000) ریال تا سقف سالانه ده هزار میلیارد (10.000.000.000.000) ریال صرفاً جهت خرید واحدهای صندوق‌های سرمایه‌گذاری قابل معامله در بورس به نام فرزند اختصاص دهد. ساز و کار اجرایی از جمله نحوه خرید و انتخاب صندوق و هزینه‌های مرتبط به پیشنهاد وزارت امور اقتصادی و دارایی به تصویب هیأت وزیران می‌رسد. تبصره 1- هر سال به میزان نرخ تورم سالانه اعلامی مرکز آمار ایران به مبلغ اشاره شده در این ماده اضافه می‌شود. تبصره 2- سرپرست مجاز است صرفاً نسبت به جابه‌جایی بین واحدهای صندوق‌های سرمایه‌گذاری موضوع این ماده اقدام نماید. خارج کردن منابع مالی ناشی از فروش واحدهای صندوق‌های سرمایه‌گذاری صرفاً پس از ازدواج یا در صورت عدم ازدواج پس از بیست و چهار سالگی مجاز است.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		12	ماده 12- شرکت‌های خودروساز داخلی مکلفند از زمان ابلاغ این قانون یک خودروی ایرانی به قیمت کارخانه به انتخاب و به نام مادر پس از تولد فرزند دوم به بعد در هر نوبت ثبت نام برای یک مرتبه تحویل دهند. تبصره- در هر نوبت ثبت نام پنجاه درصد (50%) خودروها مشمول این ماده می‌باشند و در صورتی که تعداد متقاضیان مشمول از پنجاه درصد (50%) خودروها در هر نوبت ثبت نام بیشتر باشد، اولویت با مادرانی است که طی دو سال قبل خودرویی دریافت نکرده باشند. در هر صورت، اگر تعداد متقاضیان در اولویت یا خارج از آن، بیشتر از پنجاه درصد (50%) خودروها باشد، تعیین تکلیف از طریق قرعه‌کشی خواهد بود و سایرین می‌توانند در نوبت‌های بعدی ثبت‌نام کنند. چنانچه تعداد متقاضیان، کمتر از پنجاه درصد (50%) خودروها بود، فروش مابقی خودروها بلامانع است.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		13	ماده 13- سازمان هدفمندی یارانه‌ها مکلف است از محل درآمدهای ناشی از حذف یارانه سه دهک بالای درآمدی نسبت به افزایش یارانه فرزندان خانواده‌های دهک‌های اول تا چهارم دارای حداقل سه فرزند تحت تکفل که هیچ کدام از والدین در دستگاه‌های مذکور در ماده (29) قانون پنجساله ششم توسعه اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران شاغل نباشند به میزان سه برابر یارانه مصوب سایرین پرداخت نماید.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		14	ماده 14- دولت مکلف است در کلیه واگذاری‌ها حق بهره‌برداری زمین با اشتغال‌زایی و اجرای طرح‌های تولیدی و کشاورزی اولویت‌ها و مشوق‌های مؤثری همچون تخفیف تعرفه و هزینه واگذاری حداقل به میزان بیست و پنج درصد (25%) و افزایش طول دوره بازپرداخت تسهیلات به میزان حداقل پنجاه درصد (50%) برای خانواده‌هایی که پس از ابلاغ این قانون صاحب فرزند سوم و بیشتر می‌شوند، در نظر بگیرد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		15	ماده 15- کلیه دستگاه‌های مذکور در ماده (29) قانون برنامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران مکلفند: الف- در به‌کارگیری، جذب و استخدام نیروی جدید به ازای تأهل و نیز داشتن هر فرزند یک سال تا حداکثر پنج سال به سقف محدوده سنی اضافه کنند. ب- در به‌کارگیری، جذب و استخدام به ازای تأهل و نیز هر فرزند دو درصد (2%) مجموعاً حداکثر تا ده درصد (10%) به امتیاز هر فرد اضافه می‌شود. شمول این بند در مورد دستگاه‌هایی که قواعد استخدامی خاص خود را دارند منوط به عدم تعارض با ضوابط آن دستگاه‌ها است. پ- برای کلیه مستخدمین در دستگاه‌های مذکور در صدر ماده که صاحب فرزند سوم تا پنجم می‌شوند، معادل یک سال به افزایش سنواتی مستخدم به ازای هر فرزند، اعمال نمایند. تبصره- دستگاه‌های مذکور مجاز به تعدیل و یا اعلام عدم نیاز مستخدمین دارای حداقل سه فرزند، مادران باردار و دارای فرزند شیرخوار به‌جز در اجرای قانون رسیدگی به تخلفات اداری و آرای قطعی قضایی نیستند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		16	ماده 16- دولت مکلف است برای کلیه گروه‌های مختلف حقوق‌بگیر در دستگاه‌های مذکور در ماده (29) قانون برنامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران و همچنین نیروهای مسلح، وزارت اطلاعات، سازمان انرژی اتمی (به‌استثنای مشمولین قانون کار) از قبیل کارکنان کشوری و لشکری، اعضای هیأت علمی دانشگاه‌ها و مؤسسات آموزش عالی و پژوهشی و قضات، از ابتدای سال 1401، به مدت پنج سال، افزایش حقوق سالانه را در سقف ردیف حقوق و جبران خدمت به‌گونه‌ای اعمال نماید که هر ساله، کمک‌هزینه اولاد و حق عائله‌مندی مشمولین این ماده در چارچوب افزایش سنواتی حقوق و دستمزد به ترتیب به میزان صد درصد (100%) و پنجاه درصد (50%) افزایش یابد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		17	ماده 17- احکام ذیل نسبت به همه مستخدمین و کارکنان در کلیه بخش‌های دولتی و غیردولتی لازم‌الاجرا می‌باشد. الف- مدت مرخصی زایمان با پرداخت تمام حقوق و فوق‌العاده‌های مرتبط به نُه ماه تمام افزایش یابد. در صورت درخواست مادر تا دو ماه از این مرخصی در ماه‌های پایانی بارداری قابل استفاده است. مرخصی مزبور برای تولد دوقلو و بیشتر، دوازده ماه می‌باشد. در مواردی که مرخصی زایمان موجب اخلال در کار بخش خصوصی گردد، پس از تأیید وزارت تعاون، کار و رفاه اجتماعی هزینه تحمیل شده توسط دولت جبران خواهد شد. ب- نوبت کاری شب برای مادران شاغل باردار و همچنین مادران دارای فرزند شیرخوار تا دو سال و پدران تا یک ماهگی نوزاد، در مشاغل و فعالیت‌هایی که نیازمند نوبت کاری شب می‌باشند، اختیاری است. شمول این بند شامل بخش خصوصی مشمول قانون کار نمی‌شود. پ- اعطای دورکاری به درخواست مادران باردار، حداقل به مدت چهار ماه در دوران بارداری در مشاغلی که امکان دورکاری در آن‌ها فراهم است، الزامی است. ت- مادران شاغلی که از زمان لازم‌الاجرا شدن این قانون فرزند یا فرزندانی به دنیا خواهند آورد به ازای هر فرزند، می‌توانند از یک سال کاهش در سن بازنشستگی برخوردار شوند و برای فرزند سوم و بیشتر میزان کاهش یک و نیمسال به ازای هر فرزند خواهد بود. حداقل سن بازنشستگی مشمولین این بند، برای مادران دارای یک فرزند چهل و دو سال، دارای دو فرزند چهل و یک سال و برای سه فرزند و بیشتر چهل سال و حداقل با بیست سال سابقه بیمه است. برقراری مستمری یا حقوق بازنشستگی متناسب با سنوات پرداخت حق بیمه در زمان اشتغال می‌باشد. تبصره- بار مالی اجرای این ماده از محل منابع حاصل از اجرای ماده (72) این قانون در ردیف خاصی در بودجه سنواتی پیش‌بینی و به سازمان تأمین اجتماعی و سایر صندوق‌های بازنشستگی تخصیص داده می‌شود.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		18	ماده 18- میزان معافیت مالیاتی اشخاص حقیقی موضوع ماده (84) قانون مالیات‌های مستقیم اصلاحی مصوب 31/4/1394 به ازای فرزند سوم و بیشتر، که بعد از تصویب این قانون متولد شود و به ازای هر فرزند مشمول پانزده درصد (15%) تخفیف مشروط به تصویب آن در بودجه سنواتی می‌گردد. این تخفیف حداکثر سه بار قابل استفاده است. تبصره- تخفیف مندرج در این ماده علاوه بر معافیت‌های مندرج در ماده (84) قانون مذکور می‌باشد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		19	ماده 19- ستاد ملی جمعیت مکلف است با همکاری ستاد اجرایی فرمان امام خمینی(ره) به منظور اهدای سالانه «جایزه ملی جوانی جمعیت» نسبت به تدوین شاخص‌های ارزیابی و سنجش به تفکیک بخش‌های خانواده، رسانه، سازمان‌های مردم‌نهاد، دستگاه‌های اجرایی، شرکت‌ها و مؤسسات خصوصی، مدیران، نخبگان اقدام نموده و بر اساس گزارش ارایه شده از نهادهای ذی‌ربط مبنی بر اثربخشی بر رشد ازدواج و فرزندآوری در جامعه مخاطب نسبت به اعطای جایزه ملی جوانی جمعیت اقدام نماید.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		20	ماده 20- کلیه دستگاه‌های مذکور در ماده (29) قانون برامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران مکلفند در روز ملی جمعیت، کارکنانی که در یک سال گذشته، ازدواج کرده و یا دارای فرزند شده‌اند را مورد تشویق قرار دهند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		21	ماده 21- دولت مکلف است در راستای اجرای بند «ب» ماده (103) قانون برنامه پنجساله ششم توسعه اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران، حداکثر شش ماه پس از لازم‌الاجرا شدن این قانون، با تقویت صندوق بیمه اجتماعی کشاورزان، روستاییان و عشایر نسبت به بیمه مادران خانه‌دار دارای سه فرزند و بیشتر به شرح ذیل اقدام کنند: الف- در خصوص مادران غیرشاغل دارای سه فرزند و بیشتر ساکن مناطق روستایی و عشایری صد درصد (100%) حق بیمه توسط دولت پرداخت می‌شود. ب- با تولد فرزند چهارم و پنجم به ازای هر فرزند دو سال به سوابق بیمه‌ای بیمه‌گذار افزوده می‌شود.
